"","Meter_location","Error_likelihood","Meter_age","Likelihood_OT_payment","Est_lost_revenue"
"12976",311609,"Unclear","TBD","TBD",141.864853203403
"12977",311610,"Unlikely","TBD","TBD",142.698186536737
"12978",311616,"Unlikely","TBD","TBD",142.698186536737
"12979",311675,"Unlikely","TBD","TBD",142.698186536737
"12980",311751,"Unlikely","TBD","TBD",142.698186536737
"12981",311757,"Unlikely","TBD","TBD",142.698186536737
"12982",311758,"Unlikely","TBD","TBD",142.698186536737
"12983",311775,"Unclear","TBD","TBD",142.698186536737
"12984",224690,"Unlikely","TBD","TBD",142.698186536737
"12985",223036,"Unlikely","TBD","TBD",142.698186536737
"12986",248796,"Unlikely","TBD","TBD",142.698186536737
"12987",237646,"Unlikely","TBD","TBD",142.698186536737
"12988",229470,"Unlikely","TBD","TBD",142.698186536737
"12989",242018,"Unlikely","TBD","TBD",142.698186536737
"12990",225874,"Unlikely","TBD","TBD",142.698186536737
"12991",241505,"Unlikely","TBD","TBD",142.698186536737
"12992",241245,"Unlikely","TBD","TBD",142.698186536737
"12993",311314,"Unlikely","TBD","TBD",142.698186536737
"12994",311792,"Unlikely","TBD","TBD",142.698186536737
"12995",227166,"Unlikely","TBD","TBD",142.698186536737
"12996",248756,"Unlikely","TBD","TBD",142.698186536737
"12997",227699,"Unlikely","TBD","TBD",142.698186536737
"12998",232054,"Unlikely","TBD","TBD",142.698186536737
"12999",236993,"Unlikely","TBD","TBD",142.698186536737
"13000",311734,"Unlikely","TBD","TBD",142.698186536737
"13001",246462,"Unlikely","TBD","TBD",142.698186536737
"13002",222817,"Unlikely","TBD","TBD",142.698186536737
"13003",311840,"Unlikely","TBD","TBD",142.698186536737
"13004",279537,"Unlikely","TBD","TBD",142.698186536737
"13005",309998,"Unlikely","TBD","TBD",142.698186536737
"13006",175548,"Unlikely","TBD","TBD",142.698186536737
"13007",221210,"Unlikely","TBD","TBD",142.698186536737
"13008",248736,"Unlikely","TBD","TBD",142.698186536737
"13009",241082,"Unlikely","TBD","TBD",142.698186536737
"13010",233052,"Unlikely","TBD","TBD",142.698186536737
"13011",246141,"Unlikely","TBD","TBD",142.698186536737
"13012",245008,"Unlikely","TBD","TBD",142.698186536737
"13013",222979,"Unlikely","TBD","TBD",142.698186536737
"13014",244915,"Unlikely","TBD","TBD",142.698186536737
"13015",229104,"Unlikely","TBD","TBD",142.698186536737
"13016",242558,"Unlikely","TBD","TBD",142.698186536737
"13017",246308,"Unlikely","TBD","TBD",142.698186536737
"13018",246086,"Unlikely","TBD","TBD",142.698186536737
"13019",192034,"Unlikely","TBD","TBD",142.698186536737
"13020",250108,"Unlikely","TBD","TBD",142.698186536737
"13021",231857,"Unlikely","TBD","TBD",142.698186536737
"13022",248253,"Unlikely","TBD","TBD",142.698186536737
"13023",242967,"Unlikely","TBD","TBD",142.698186536737
"13024",223623,"Unlikely","TBD","TBD",142.698186536737
"13025",245746,"Unlikely","TBD","TBD",142.698186536737
"13026",248016,"Unlikely","TBD","TBD",142.698186536737
"13027",249870,"Unlikely","TBD","TBD",142.698186536737
"13028",225130,"Unlikely","TBD","TBD",142.698186536737
"13029",246958,"Unlikely","TBD","TBD",142.698186536737
"13030",237343,"Unlikely","TBD","TBD",142.698186536737
"13031",247133,"Unlikely","TBD","TBD",142.698186536737
"13032",246139,"Unlikely","TBD","TBD",142.698186536737
"13033",229275,"Unlikely","TBD","TBD",142.698186536737
"13034",252826,"Unlikely","TBD","TBD",142.698186536737
"13035",243797,"Unlikely","TBD","TBD",142.698186536737
"13036",245300,"Unlikely","TBD","TBD",142.698186536737
"13037",227669,"Unlikely","TBD","TBD",142.698186536737
"13038",230715,"Unlikely","TBD","TBD",142.698186536737
"13039",235028,"Unlikely","TBD","TBD",142.698186536737
"13040",221944,"Unlikely","TBD","TBD",142.698186536737
"13041",241567,"Unlikely","TBD","TBD",142.698186536737
"13042",242969,"Unlikely","TBD","TBD",142.698186536737
"13043",253812,"Unlikely","TBD","TBD",142.698186536737
"13044",234202,"Unlikely","TBD","TBD",142.698186536737
"13045",241245,"Unlikely","TBD","TBD",142.698186536737
"13046",238249,"Unlikely","TBD","TBD",142.698186536737
"13047",252454,"Unlikely","TBD","TBD",142.698186536737
"13048",236641,"Unlikely","TBD","TBD",142.698186536737
"13049",248291,"Unlikely","TBD","TBD",142.698186536737
"13050",236547,"Unlikely","TBD","TBD",142.698186536737
"13051",226529,"Unlikely","TBD","TBD",142.698186536737
"13052",240257,"Unlikely","TBD","TBD",142.698186536737
"13053",224507,"Unlikely","TBD","TBD",142.698186536737
"13054",239027,"Unlikely","TBD","TBD",142.698186536737
"13055",229912,"Unlikely","TBD","TBD",142.698186536737
"13056",236479,"Unlikely","TBD","TBD",142.698186536737
"13057",248984,"Unlikely","TBD","TBD",142.698186536737
"13058",236970,"Unlikely","TBD","TBD",142.698186536737
"13059",311836,"Unlikely","TBD","TBD",142.698186536737
"13060",246325,"Unlikely","TBD","TBD",142.698186536737
"13061",222388,"Unlikely","TBD","TBD",142.698186536737
"13062",227713,"Unlikely","TBD","TBD",142.698186536737
"13063",245719,"Unlikely","TBD","TBD",142.698186536737
"13064",245029,"Unlikely","TBD","TBD",142.698186536737
"13065",243578,"Unlikely","TBD","TBD",142.698186536737
"13066",247102,"Unlikely","TBD","TBD",142.698186536737
"13067",226225,"Unlikely","TBD","TBD",142.698186536737
"13068",237557,"Unlikely","TBD","TBD",142.698186536737
"13069",227450,"Unlikely","TBD","TBD",142.698186536737
"13070",252014,"Unlikely","TBD","TBD",142.698186536737
"13071",255064,"Unlikely","TBD","TBD",142.698186536737
"13072",240639,"Unlikely","TBD","TBD",142.698186536737
"13073",270758,"Unlikely","TBD","TBD",142.698186536737
"13074",243636,"Unlikely","TBD","TBD",142.698186536737
"13075",247900,"Unlikely","TBD","TBD",142.698186536737
"13076",240725,"Unlikely","TBD","TBD",142.698186536737
"13077",236287,"Unlikely","TBD","TBD",142.698186536737
"13078",232124,"Unlikely","TBD","TBD",142.698186536737
"13079",246707,"Unlikely","TBD","TBD",142.698186536737
"13080",247505,"Unlikely","TBD","TBD",142.698186536737
"13081",228772,"Unlikely","TBD","TBD",142.698186536737
"13082",234457,"Unlikely","TBD","TBD",142.698186536737
"13083",245728,"Unlikely","TBD","TBD",142.698186536737
"13084",247310,"Unlikely","TBD","TBD",142.698186536737
"13085",224923,"Unlikely","TBD","TBD",142.698186536737
"13086",246063,"Unlikely","TBD","TBD",142.698186536737
"13087",250585,"Unlikely","TBD","TBD",142.698186536737
"13088",231959,"Unlikely","TBD","TBD",142.698186536737
"13089",239030,"Unlikely","TBD","TBD",142.698186536737
"13090",245764,"Unlikely","TBD","TBD",142.698186536737
"13091",219885,"Unlikely","TBD","TBD",142.698186536737
"13092",246898,"Unlikely","TBD","TBD",142.698186536737
"13093",231084,"Unlikely","TBD","TBD",142.698186536737
"13094",311939,"Unlikely","TBD","TBD",142.698186536737
"13095",241331,"Unlikely","TBD","TBD",142.698186536737
"13096",246424,"Unlikely","TBD","TBD",142.698186536737
"13097",226676,"Unlikely","TBD","TBD",142.698186536737
"13098",110738,"Somewhat likely","TBD","TBD",123.53151987007
"13099",123868,"Likely","TBD","TBD",53.5315198700701
"13100",125856,"Very likely","TBD","TBD",110.198186536737
"13101",129262,"Unclear","TBD","TBD",141.864853203403
"13102",129393,"Somewhat likely","TBD","TBD",127.698186536737
"13103",129948,"Somewhat likely","TBD","TBD",125.198186536737
"13104",132775,"Likely","TBD","TBD",98.5315198700701
"13105",134750,"Very likely","TBD","TBD",131.03151987007
"13106",148102,"Likely","TBD","TBD",89.3648532034034
"13107",166825,"Unclear","TBD","TBD",136.03151987007
"13108",167031,"Unlikely","TBD","TBD",0
"13109",169397,"Unclear","TBD","TBD",126.864853203403
"13110",171485,"Somewhat likely","TBD","TBD",61.0315198700701
"13111",181693,"Somewhat likely","TBD","TBD",141.864853203403
"13112",189160,"Unlikely","TBD","TBD",133.53151987007
"13113",192065,"Somewhat likely","TBD","TBD",101.864853203403
"13114",199753,"Unclear","TBD","TBD",133.53151987007
"13115",210102,"Unlikely","TBD","TBD",128.53151987007
"13116",210571,"Unlikely","TBD","TBD",141.864853203403
"13117",242270,"Unlikely","TBD","TBD",132.698186536737
"13118",242515,"Likely","TBD","TBD",128.53151987007
"13119",244921,"Unlikely","TBD","TBD",142.698186536737
"13120",253742,"Somewhat likely","TBD","TBD",138.53151987007
"13121",261308,"Likely","TBD","TBD",100.198186536737
"13122",265629,"Somewhat likely","TBD","TBD",130.198186536737
"13123",266910,"Unclear","TBD","TBD",124.364853203403
"13124",274936,"Somewhat likely","TBD","TBD",129.364853203403
"13125",277487,"Unlikely","TBD","TBD",140.198186536737
"13126",281729,"Somewhat likely","TBD","TBD",123.53151987007
"13127",308636,"Unlikely","TBD","TBD",142.698186536737
"13128",310971,"Unclear","TBD","TBD",96.8648532034034
"13129",251608,"Unlikely","TBD","TBD",142.698186536737
"13130",249824,"Unlikely","TBD","TBD",142.698186536737
"13131",277219,"Unlikely","TBD","TBD",142.698186536737
"13132",277634,"Unlikely","TBD","TBD",142.698186536737
"13133",264083,"Unlikely","TBD","TBD",142.698186536737
"13134",184195,"Unlikely","TBD","TBD",142.698186536737
"13135",197649,"Unlikely","TBD","TBD",142.698186536737
"13136",269691,"Unlikely","TBD","TBD",142.698186536737
"13137",188111,"Unlikely","TBD","TBD",142.698186536737
"13138",273118,"Unlikely","TBD","TBD",142.698186536737
"13139",268408,"Unlikely","TBD","TBD",142.698186536737
"13140",195865,"Unlikely","TBD","TBD",142.698186536737
"13141",270890,"Unlikely","TBD","TBD",142.698186536737
"13142",262171,"Unlikely","TBD","TBD",142.698186536737
"13143",197695,"Unlikely","TBD","TBD",142.698186536737
"13144",274396,"Unlikely","TBD","TBD",142.698186536737
"13145",268174,"Unlikely","TBD","TBD",142.698186536737
"13146",282530,"Unlikely","TBD","TBD",142.698186536737
"13147",183869,"Unlikely","TBD","TBD",142.698186536737
"13148",279489,"Unlikely","TBD","TBD",142.698186536737
"13149",278597,"Unlikely","TBD","TBD",142.698186536737
"13150",259698,"Unlikely","TBD","TBD",142.698186536737
"13151",202739,"Unlikely","TBD","TBD",142.698186536737
"13152",270784,"Unlikely","TBD","TBD",142.698186536737
"13153",110336,"Unlikely","TBD","TBD",142.698186536737
"13154",284115,"Unlikely","TBD","TBD",142.698186536737
"13155",197622,"Unlikely","TBD","TBD",142.698186536737
"13156",281140,"Unlikely","TBD","TBD",142.698186536737
"13157",275796,"Unlikely","TBD","TBD",142.698186536737
"13158",197840,"Unlikely","TBD","TBD",142.698186536737
"13159",107924,"Unlikely","TBD","TBD",142.698186536737
"13160",282781,"Unlikely","TBD","TBD",142.698186536737
"13161",264558,"Unlikely","TBD","TBD",142.698186536737
"13162",281279,"Unlikely","TBD","TBD",142.698186536737
"13163",282122,"Unlikely","TBD","TBD",142.698186536737
"13164",275483,"Unlikely","TBD","TBD",142.698186536737
"13165",280873,"Unlikely","TBD","TBD",142.698186536737
"13166",177934,"Unlikely","TBD","TBD",142.698186536737
"13167",282710,"Unlikely","TBD","TBD",142.698186536737
"13168",269493,"Unlikely","TBD","TBD",142.698186536737
"13169",269290,"Unlikely","TBD","TBD",142.698186536737
"13170",258113,"Unlikely","TBD","TBD",142.698186536737
"13171",263408,"Unlikely","TBD","TBD",142.698186536737
"13172",282430,"Unlikely","TBD","TBD",142.698186536737
"13173",285320,"Unlikely","TBD","TBD",142.698186536737
"13174",273689,"Unlikely","TBD","TBD",142.698186536737
"13175",275186,"Unlikely","TBD","TBD",142.698186536737
"13176",280932,"Unlikely","TBD","TBD",142.698186536737
"13177",281290,"Unlikely","TBD","TBD",142.698186536737
"13178",280430,"Unlikely","TBD","TBD",142.698186536737
"13179",276467,"Unlikely","TBD","TBD",142.698186536737
"13180",285398,"Unlikely","TBD","TBD",142.698186536737
"13181",285394,"Unlikely","TBD","TBD",142.698186536737
"13182",265972,"Unlikely","TBD","TBD",142.698186536737
"13183",259652,"Unlikely","TBD","TBD",142.698186536737
"13184",271211,"Unlikely","TBD","TBD",142.698186536737
"13185",284533,"Unlikely","TBD","TBD",142.698186536737
"13186",251001,"Unlikely","TBD","TBD",142.698186536737
"13187",206324,"Unlikely","TBD","TBD",142.698186536737
"13188",166680,"Unlikely","TBD","TBD",142.698186536737
"13189",281952,"Unlikely","TBD","TBD",142.698186536737
"13190",197513,"Unlikely","TBD","TBD",142.698186536737
"13191",275480,"Unlikely","TBD","TBD",142.698186536737
"13192",281799,"Unlikely","TBD","TBD",142.698186536737
"13193",281704,"Unlikely","TBD","TBD",142.698186536737
"13194",268699,"Unlikely","TBD","TBD",142.698186536737
"13195",249195,"Unlikely","TBD","TBD",142.698186536737
"13196",267680,"Unlikely","TBD","TBD",142.698186536737
"13197",256059,"Unlikely","TBD","TBD",142.698186536737
"13198",139402,"Unlikely","TBD","TBD",142.698186536737
"13199",105546,"Unlikely","TBD","TBD",142.698186536737
"13200",278281,"Unlikely","TBD","TBD",142.698186536737
"13201",130023,"Unlikely","TBD","TBD",142.698186536737
"13202",103838,"Unlikely","TBD","TBD",142.698186536737
"13203",273214,"Unlikely","TBD","TBD",142.698186536737
"13204",257010,"Unlikely","TBD","TBD",142.698186536737
"13205",275010,"Unlikely","TBD","TBD",142.698186536737
"13206",249729,"Unlikely","TBD","TBD",142.698186536737
"13207",286285,"Unlikely","TBD","TBD",142.698186536737
"13208",127891,"Unlikely","TBD","TBD",142.698186536737
"13209",107896,"Unlikely","TBD","TBD",142.698186536737
"13210",273580,"Unlikely","TBD","TBD",142.698186536737
"13211",283465,"Unlikely","TBD","TBD",142.698186536737
"13212",197792,"Unlikely","TBD","TBD",142.698186536737
"13213",267649,"Unlikely","TBD","TBD",142.698186536737
"13214",277343,"Unlikely","TBD","TBD",142.698186536737
"13215",281527,"Unlikely","TBD","TBD",142.698186536737
"13216",193131,"Unlikely","TBD","TBD",142.698186536737
"13217",111898,"Unlikely","TBD","TBD",142.698186536737
"13218",271530,"Unlikely","TBD","TBD",142.698186536737
"13219",267512,"Unlikely","TBD","TBD",142.698186536737
"13220",251598,"Unlikely","TBD","TBD",142.698186536737
"13221",276523,"Unlikely","TBD","TBD",142.698186536737
"13222",178316,"Unlikely","TBD","TBD",142.698186536737
"13223",276395,"Unlikely","TBD","TBD",142.698186536737
"13224",260643,"Unlikely","TBD","TBD",142.698186536737
"13225",272576,"Unlikely","TBD","TBD",142.698186536737
"13226",100043,"Unlikely","TBD","TBD",142.698186536737
"13227",274160,"Unlikely","TBD","TBD",142.698186536737
"13228",274989,"Unlikely","TBD","TBD",142.698186536737
"13229",281791,"Unlikely","TBD","TBD",142.698186536737
"13230",184452,"Unlikely","TBD","TBD",142.698186536737
"13231",283926,"Unlikely","TBD","TBD",142.698186536737
"13232",282445,"Unlikely","TBD","TBD",142.698186536737
"13233",280264,"Unlikely","TBD","TBD",142.698186536737
"13234",123778,"Unlikely","TBD","TBD",142.698186536737
"13235",240492,"Unlikely","TBD","TBD",142.698186536737
"13236",266629,"Unlikely","TBD","TBD",142.698186536737
"13237",269093,"Unlikely","TBD","TBD",142.698186536737
"13238",126947,"Unlikely","TBD","TBD",142.698186536737
"13239",214296,"Unlikely","TBD","TBD",142.698186536737
"13240",269330,"Unlikely","TBD","TBD",142.698186536737
"13241",241245,"Unlikely","TBD","TBD",142.698186536737
"13242",274371,"Unlikely","TBD","TBD",142.698186536737
"13243",254435,"Unlikely","TBD","TBD",142.698186536737
"13244",274771,"Unlikely","TBD","TBD",142.698186536737
"13245",274577,"Unlikely","TBD","TBD",142.698186536737
"13246",156141,"Unlikely","TBD","TBD",142.698186536737
"13247",252497,"Unlikely","TBD","TBD",142.698186536737
"13248",163391,"Unlikely","TBD","TBD",142.698186536737
"13249",217550,"Unlikely","TBD","TBD",142.698186536737
"13250",160733,"Unlikely","TBD","TBD",142.698186536737
"13251",281280,"Unlikely","TBD","TBD",142.698186536737
"13252",269055,"Unlikely","TBD","TBD",142.698186536737
"13253",254118,"Unlikely","TBD","TBD",142.698186536737
"13254",258188,"Unlikely","TBD","TBD",142.698186536737
"13255",272580,"Unlikely","TBD","TBD",142.698186536737
"13256",262584,"Unlikely","TBD","TBD",142.698186536737
"13257",281017,"Unlikely","TBD","TBD",142.698186536737
"13258",256170,"Unlikely","TBD","TBD",142.698186536737
"13259",108200,"Unlikely","TBD","TBD",142.698186536737
"13260",268713,"Unlikely","TBD","TBD",142.698186536737
"13261",159562,"Unlikely","TBD","TBD",142.698186536737
"13262",282824,"Unlikely","TBD","TBD",142.698186536737
"13263",137399,"Unlikely","TBD","TBD",142.698186536737
"13264",270331,"Unlikely","TBD","TBD",142.698186536737
"13265",272564,"Unlikely","TBD","TBD",142.698186536737
"13266",104905,"Unlikely","TBD","TBD",142.698186536737
"13267",273789,"Unlikely","TBD","TBD",142.698186536737
"13268",282143,"Unlikely","TBD","TBD",142.698186536737
"13269",271409,"Unlikely","TBD","TBD",142.698186536737
"13270",106155,"Unlikely","TBD","TBD",142.698186536737
"13271",272562,"Unlikely","TBD","TBD",142.698186536737
"13272",284491,"Unlikely","TBD","TBD",142.698186536737
"13273",267401,"Unlikely","TBD","TBD",142.698186536737
"13274",285680,"Unlikely","TBD","TBD",142.698186536737
"13275",274005,"Unlikely","TBD","TBD",142.698186536737
"13276",281883,"Unlikely","TBD","TBD",142.698186536737
"13277",281414,"Unlikely","TBD","TBD",142.698186536737
"13278",265971,"Unlikely","TBD","TBD",142.698186536737
"13279",269270,"Unlikely","TBD","TBD",142.698186536737
"13280",103285,"Unlikely","TBD","TBD",142.698186536737
"13281",197753,"Unlikely","TBD","TBD",142.698186536737
"13282",259846,"Unlikely","TBD","TBD",142.698186536737
"13283",250687,"Unlikely","TBD","TBD",142.698186536737
"13284",270529,"Unlikely","TBD","TBD",142.698186536737
"13285",154924,"Unlikely","TBD","TBD",142.698186536737
"13286",227885,"Unlikely","TBD","TBD",142.698186536737
"13287",254651,"Unlikely","TBD","TBD",142.698186536737
"13288",197489,"Unlikely","TBD","TBD",142.698186536737
"13289",274994,"Unlikely","TBD","TBD",142.698186536737
"13290",276569,"Unlikely","TBD","TBD",142.698186536737
"13291",268507,"Unlikely","TBD","TBD",142.698186536737
"13292",281621,"Unlikely","TBD","TBD",142.698186536737
"13293",285557,"Unlikely","TBD","TBD",142.698186536737
"13294",271781,"Unlikely","TBD","TBD",142.698186536737
"13295",183861,"Unlikely","TBD","TBD",142.698186536737
"13296",272443,"Unlikely","TBD","TBD",142.698186536737
"13297",267099,"Unlikely","TBD","TBD",142.698186536737
"13298",187790,"Unlikely","TBD","TBD",142.698186536737
"13299",250913,"Unlikely","TBD","TBD",142.698186536737
"13300",266769,"Unlikely","TBD","TBD",142.698186536737
"13301",277077,"Unlikely","TBD","TBD",142.698186536737
"13302",278143,"Unlikely","TBD","TBD",142.698186536737
"13303",251582,"Unlikely","TBD","TBD",142.698186536737
"13304",279554,"Unlikely","TBD","TBD",142.698186536737
"13305",101711,"Unlikely","TBD","TBD",142.698186536737
